Date,Close,Unadjusted_close,High,Low,Open,Volume
2021-01-21,27.84,27.84,28.67,27.72,28.44,74124
2021-01-22,27.88,27.88,27.88,27.22,27.63,13386
2021-01-25,27.36,27.36,28.15,27.16,28.15,8256
2021-01-26,28.54,28.54,28.82,27.0,27.0,21679
2021-01-27,31.35,31.35,32.05,28.45,28.45,207702
2021-01-28,30.68,30.68,31.1,29.23,31.08,43271
2021-01-29,29.48,29.48,30.33,29.39,30.33,306953
2021-02-01,28.92,28.92,29.95,28.92,29.74,13292
2021-02-02,29.04,29.04,29.77,28.98,29.73,9523
2021-02-03,28.46,28.46,29.17,28.46,29.17,41080
2021-02-04,28.81,28.81,28.82,28.28,28.33,8623
2021-02-05,28.62,28.62,29.3,28.62,28.75,50510
2021-02-08,28.82,28.82,29.0,28.78,28.87,13014
2021-02-09,28.4,28.4,28.77,28.27,28.77,12757
2021-02-10,28.59,28.59,28.81,28.59,28.62,2928
2021-02-11,28.73,28.73,28.74,28.36,28.36,33271
2021-02-12,28.57,28.57,28.8,28.43,28.8,17159
2021-02-15,29.51,29.51,29.63,28.64,28.74,35027
2021-02-16,30.07,30.07,30.19,29.49,29.49,27402
2021-02-17,29.49,29.49,29.7,29.49,29.7,8132
2021-02-18,29.26,29.26,29.43,29.23,29.34,12039
2021-02-19,28.99,28.99,29.28,28.95,29.06,12637
2021-02-22,28.48,28.48,28.94,28.3,28.94,16231
2021-02-23,30.35,30.35,30.4,29.13,29.13,65970
2021-02-24,31.26,31.26,31.45,29.97,29.97,41277
2021-02-25,31.79,31.79,32.04,31.13,31.14,12356
2021-02-26,31.37,31.37,31.62,31.24,31.62,37099
2021-03-01,32.74,32.74,33.19,31.65,31.96,38528
2021-03-02,32.35,32.35,32.77,32.35,32.76,15852
2021-03-03,32.65,32.65,33.2,32.24,32.24,26465
2021-03-04,32.43,32.43,33.0,31.99,32.6,108287
2021-03-05,32.68,32.68,32.78,32.2,32.2,32671
2021-03-08,33.49,33.49,33.61,32.85,33.35,83785
2021-03-09,34.69,34.69,34.89,33.36,33.36,66196
2021-03-10,34.14,34.14,34.49,33.95,34.49,56046
2021-03-11,32.78,32.78,34.8,32.0,34.53,233975
2021-03-12,32.99,32.99,32.99,32.08,32.08,61479
2021-03-15,34.22,34.22,34.48,33.31,33.37,85674
2021-03-16,36.11,36.11,36.5,34.23,34.23,97424
2021-03-17,35.69,35.69,36.05,35.02,36.05,31267
2021-03-18,36.28,36.28,36.34,35.83,36.34,47554
2021-03-19,34.9,34.9,36.2,34.9,35.77,26065
2021-03-22,35.0,35.0,35.02,35.0,35.02,945
2021-03-23,34.73,34.73,34.73,34.73,34.73,0
2021-03-24,34.65,34.65,34.73,33.62,34.08,5794
2021-03-25,33.65,33.65,34.7,33.38,34.7,15087
2021-03-26,34.43,34.43,34.43,34.35,34.35,6848
2021-03-29,33.81,33.81,33.9,33.5,33.77,11807
2021-03-30,34.33,34.33,34.33,33.62,33.62,8147
2021-03-31,34.01,34.01,34.01,34.01,34.01,0
2021-04-01,33.64,33.64,33.64,33.62,33.62,5113
2021-04-06,34.46,34.46,34.46,34.2,34.35,5428
2021-04-07,33.68,33.68,34.46,33.68,34.46,6051
2021-04-08,33.61,33.61,33.81,33.55,33.81,26420
2021-04-09,34.41,34.41,34.41,33.55,33.55,11913
2021-04-12,35.61,35.61,35.62,34.63,34.63,51455
2021-04-13,35.86,35.86,36.46,35.6,35.6,47233
2021-04-14,35.96,35.96,36.11,35.81,35.86,33295
2021-04-15,36.18,36.18,36.62,35.8,35.8,458888
2021-04-16,36.57,36.57,36.57,36.27,36.27,1387
2021-04-19,37.02,37.02,37.02,36.45,36.45,37999
2021-04-20,35.62,35.62,36.67,35.4,36.67,78453
